37.0,1.9925192803930483e-09,3699.740593777278,5812.618664394977,2.733596869964486,36.81621483935741,3822.7663678720055,5266.901172161022,1.118316216290444,-0.847054159249485,8
43.0,1.592944984604956e-09,3822.7663678720055,5266.901172161022,1.118316216290444,-0.847054159249485,3863.6704608435357,5521.954220848373,0.8857877545557621,-0.5292465531185281,0
31.0,1.97655183364901e-09,3863.6704608435357,5521.954220848373,0.8857877545557621,-0.5292465531185281,3640.408503591783,5269.719960138561,4.653551988106561,-29.560631379006246,8
19.0,3.523568264265105e-09,3640.408503591783,5269.719960138561,4.653551988106561,-29.560631379006246,3594.483328016721,5786.779624699037,-0.020592014767587003,-35.34361935037367,0
25.0,5.531515240205104e-08,3594.483328016721,5786.779624699037,-0.020592014767587003,-35.34361935037367,3880.8314636002133,5877.8637213715065,3.8870437085623752,36.76072749404114,0
37.0,9.180860891221539e-09,3880.8314636002133,5877.8637213715065,3.8870437085623752,36.76072749404114,3531.116886755999,5933.791330191926,2.841060155495308,42.55003087424517,8
13.0,3.932904587847793e-09,3531.116886755999,5933.791330191926,2.841060155495308,42.55003087424517,3602.63378549332,6283.665220305718,-3.920397664078855,-34.06007738784067,8
49.0,1.5079849318327652e-08,3602.63378549332,6283.665220305718,-3.920397664078855,-34.06007738784067,3594.462744503814,5751.45059773361,-0.020596748057400003,-35.35174345067831,8
25.0,9.599454543659873e-07,3594.462744503814,5751.45059773361,-0.020596748057400003,-35.35174345067831,3350.3458304348983,6105.949156139307,3.885578995152917,36.74687533941837,0
37.0,1.1187947393854409e-08,3350.3458304348983,6105.949156139307,3.885578995152917,36.74687533941837,3521.4480418658695,6092.419724363426,-3.919811160784501,-34.054981897705794,8
49.0,8.903960301929795e-09,3521.4480418658695,6092.419724363426,-3.919811160784501,-34.054981897705794,3595.7744187446783,5716.131967140969,1.518825903662625,-35.36793229299691,8
25.0,1.1321698750710779e-07,3595.7744187446783,5716.131967140969,1.518825903662625,-35.36793229299691,3799.741826619344,6027.856135549125,4.4878829614795475,42.47099340011663,0
13.0,6.4539947945163826e-09,3799.741826619344,6027.856135549125,4.4878829614795475,42.47099340011663,3529.8645460109697,6014.179225208107,-2.274314511962001,-34.27939407263222,8
49.0,1.124334319674442e-08,3529.8645460109697,6014.179225208107,-2.274314511962001,-34.27939407263222,3477.813780936326,6225.8274691551605,-4.04330438341043,-35.127880384007135,8
55.0,6.328810237510426e-09,3477.813780936326,6225.8274691551605,-4.04330438341043,-35.127880384007135,3654.375375687138,5180.998579441934,4.650931943916945,-29.543988143740066,8
19.0,1.5445126281467593e-09,3654.375375687138,5180.998579441934,4.650931943916945,-29.543988143740066,3605.3985176422593,6041.539922602955,-4.643483319445155,-40.31771549923083,0
61.0,5.7937654970820105e-09,3605.3985176422593,6041.539922602955,-4.643483319445155,-40.31771549923083,3597.290891226772,5680.81883747839,1.514983731657665,-35.27846207861917,0
25.0,1.096041912802227e-08,3597.290891226772,5680.81883747839,1.514983731657665,-35.27846207861917,3756.482814061961,6278.143972113564,4.479052712474723,42.387428509850054,0
13.0,2.8036497437286903e-09,3756.482814061961,6278.143972113564,4.479052712474723,42.387428509850054,3880.0513046564497,6237.374735685481,-2.270929448233734,-34.22837301425341,8
49.0,3.288115672955955e-09,3880.0513046564497,6237.374735685481,-2.270929448233734,-34.22837301425341,3594.6914540686093,5978.693888187014,-4.028062791673271,-34.99546274721238,8
55.0,9.533647375260776e-09,3594.6914540686093,5978.693888187014,-4.028062791673271,-34.99546274721238,3601.051766102748,6001.127901333396,-2.694072864556192,-40.595258105593054,8
61.0,1.6758854012422672e-09,3601.051766102748,6001.127901333396,-2.694072864556192,-40.595258105593054,3598.8081562193456,5645.487253128603,1.514359693162043,-35.263930491286985,0
25.0,2.0379749642207358e-08,3598.8081562193456,5645.487253128603,1.514359693162043,-35.263930491286985,3774.1675707166714,6095.035135376538,-2.271405190366716,-34.235543593330185,0
49.0,3.382114899504777e-08,3774.1675707166714,6095.035135376538,-2.271405190366716,-34.235543593330185,3674.612519880286,5759.628914977699,-2.328683955210406,-35.0988724521032,8
55.0,4.994233578819801e-09,3674.612519880286,5759.628914977699,-2.328683955210406,-35.0988724521032,3598.360961866658,5960.581896096224,-2.693621095605827,-40.58845068863118,8
61.0,1.1629958004101929e-07,3598.360961866658,5960.581896096224,-2.693621095605827,-40.58845068863118,3601.7241736012884,5610.25727843408,2.9686905791281433,-35.26424967522162,0
25.0,1.4527338616009151e-08,3601.7241736012884,5610.25727843408,2.9686905791281433,-35.26424967522162,3432.312949280903,5648.558779108042,-1.343323204624284,-34.23618752998561,0
49.0,1.509628119356954e-07,3432.312949280903,5648.558779108042,-1.343323204624284,-34.23618752998561,3343.6721545227515,5791.951654945045,-2.3358924966592483,-35.1980676010489,8
55.0,2.6537376646218305e-07,3343.6721545227515,5791.951654945045,-2.3358924966592483,-35.1980676010489,3595.9480007139764,5920.012360777425,-1.590347120722091,-40.61974993972135,8
61.0,7.478195607038453e-07,3595.9480007139764,5920.012360777425,-1.590347120722091,-40.61974993972135,3683.6188793688893,5765.0931506650995,-0.01995844944678,-34.2212563833442,0
49.0,1.974940774987103e-07,3683.6188793688893,5765.0931506650995,-0.01995844944678,-34.2212563833442,3683.1010153813368,5927.854429306295,-1.437007604369235,-36.703238425372135,8
55.0,1.9309453464615858e-07,3683.1010153813368,5927.854429306295,-1.437007604369235,-36.703238425372135,3594.5372946253683,5879.406562616826,-0.1355275263739,-40.68330324694116,8
61.0,2.495931173405117e-08,3594.5372946253683,5879.406562616826,-0.1355275263739,-40.68330324694116,3607.654373880096,5539.814078753282,2.969897367368787,-35.27858477711771,0
25.0,2.4194819488595423e-09,3607.654373880096,5539.814078753282,2.969897367368787,-35.27858477711771,3320.8094565391825,5912.8747028707285,-0.020027343582345,-34.339383990540654,0
49.0,1.295885654897093e-08,3320.8094565391825,5912.8747028707285,-0.020027343582345,-34.339383990540654,3646.1820841918234,6016.024251318814,-0.02155345897582,-36.993818150856,8
55.0,1.381549713640398e-08,3646.1820841918234,6016.024251318814,-0.02155345897582,-36.993818150856,3594.513610321495,5838.755415556061,-0.023687505172734002,-40.656641692207685,8
61.0,4.566161487899304e-09,3594.513610321495,5838.755415556061,-0.023687505172734002,-40.656641692207685,3610.6192219753193,5504.5954728756005,2.962912653795594,-35.1956153073161,0
25.0,5.4704092168917255e-09,3610.6192219753193,5504.5954728756005,2.962912653795594,-35.1956153073161,3647.3251947479666,5802.439309616768,-3.715654569446736,-32.24219398257036,0
67.0,2.210784517640983e-08,3647.3251947479666,5802.439309616768,-3.715654569446736,-32.24219398257036,3723.0188031237117,5681.273450262449,-0.019961236684024,-34.22603545000397,8
49.0,1.1854547912514861e-08,3723.0188031237117,5681.273450262449,-0.019961236684024,-34.22603545000397,3318.2158070934856,5982.075400402156,-0.021558194646243003,-37.001946337179405,8
55.0,3.3264927193121223e-09,3318.2158070934856,5982.075400402156,-0.021558194646243003,-37.001946337179405,3594.4899342386398,5798.118378845611,-0.023697171326129002,-40.67323242991652,8
61.0,1.871360203379397e-08,3594.4899342386398,5798.118378845611,-0.023697171326129002,-40.67323242991652,3372.8425412785978,6011.359578930366,-3.726448293527588,-32.33585536553928,0
