37.0,4.540137269621911e-09,3606.5953101555974,5591.6890194890375,3.568682225763543,-42.38847550720671,3848.9828676774855,5329.571772959355,-3.930110219783272,34.06791611349103,0
67.0,9.955088198748314e-09,3848.9828676774855,5329.571772959355,-3.930110219783272,34.06791611349103,3845.9907329690595,5446.737220675225,-2.850520818661387,34.79734204480685,0
19.0,1.203851285866494e-08,3845.9907329690595,5446.737220675225,-2.850520818661387,34.79734204480685,3589.2780884634035,5923.118910254666,1.427552019012351,33.529356304413575,2
13.0,4.159598035653817e-08,3589.2780884634035,5923.118910254666,1.427552019012351,33.529356304413575,3610.098910037126,5474.322001055437,3.521585636959962,-29.68275483531309,0
43.0,5.669943668434977e-09,3610.098910037126,5474.322001055437,3.521585636959962,-29.68275483531309,3593.9175322751307,5682.515167476551,1.540647574564527,-35.84363744902269,0
55.0,1.4627473725023972e-08,3593.9175322751307,5682.515167476551,1.540647574564527,-35.84363744902269,3607.838553791104,5498.325278983764,2.5075054308081,-29.787999929129718,0
49.0,4.91618648965557e-09,3607.838553791104,5498.325278983764,2.5075054308081,-29.787999929129718,3591.2178397484327,5846.045917776017,-0.01892171362302,-32.50986921533479,0
31.0,5.616889473897985e-07,3591.2178397484327,5846.045917776017,-0.01892171362302,-32.50986921533479,3846.1777939074314,5363.732533787158,-2.7996380904725333,34.17532708789984,0
67.0,4.509593166912891e-09,3846.1777939074314,5363.732533787158,-2.7996380904725333,34.17532708789984,3843.141414454443,5481.519885758236,-2.856031150679697,34.86460866733506,0
19.0,2.4324224312865012e-09,3843.141414454443,5481.519885758236,-2.856031150679697,34.86460866733506,3591.545714527413,5956.609647953656,2.4991196108311398,33.5633058615431,2
13.0,9.284009395229884e-08,3591.545714527413,5956.609647953656,2.4991196108311398,33.5633058615431,3613.784137790173,5444.561078573432,3.6743479235138112,-29.673059862632776,0
43.0,4.804216913674077e-09,3613.784137790173,5444.561078573432,3.6743479235138112,-29.673059862632776,3595.461702778396,5646.589568012832,1.544326071238647,-35.92921880020955,0
55.0,6.2310331276594244e-09,3595.461702778396,5646.589568012832,1.544326071238647,-35.92921880020955,3610.822330233589,5468.47985130742,3.683862776524176,-29.749899293403946,0
49.0,6.1288823343669535e-09,3610.822330233589,5468.47985130742,3.683862776524176,-29.749899293403946,3591.1989089689323,5813.520472246499,-0.018915161934942002,-32.49861260047277,0
31.0,4.021939570867828e-08,3591.1989089689323,5813.520472246499,-0.018915161934942002,-32.49861260047277,3613.714526582201,5507.1276290265305,3.565681176120923,-42.35282931871016,0
37.0,7.1428803387875955e-09,3613.714526582201,5507.1276290265305,3.565681176120923,-42.35282931871016,3843.3786393746923,5397.901958060772,-2.79759525991941,34.15039014959495,0
67.0,1.0229284593499718e-08,3843.3786393746923,5397.901958060772,-2.79759525991941,34.15039014959495,3841.2308956569004,5516.340315653751,-1.455796562495477,34.86746755725468,0
19.0,1.6460110682504251e-09,3841.2308956569004,5516.340315653751,-1.455796562495477,34.86746755725468,3594.0368739066425,5990.06604749232,2.4911864274950233,33.456762798259106,2
13.0,2.3322238783782372e-08,3594.0368739066425,5990.06604749232,2.4911864274950233,33.456762798259106,3598.3752908906768,5610.744447111481,3.009543247829929,-35.751976028295026,0
55.0,1.366245768378716e-08,3598.3752908906768,5610.744447111481,3.009543247829929,-35.751976028295026,3591.1799663171105,5780.974628585244,-0.018886212709154002,-32.44887421191383,0
31.0,3.168375931496752e-09,3591.1799663171105,5780.974628585244,-0.018886212709154002,-32.44887421191383,3617.9083920543108,5464.919338151139,5.216136818265756,-42.10371983382032,0
37.0,1.5350968978338742e-09,3617.9083920543108,5464.919338151139,5.216136818265756,-42.10371983382032,3840.580075483238,5432.064172345649,-2.795552473554571,34.12545375070497,0
67.0,1.9806092159852153e-09,3840.580075483238,5432.064172345649,-2.795552473554571,34.12545375070497,3839.7759177565563,5551.1881756114335,-1.454627842218593,34.83947579152533,0
19.0,5.5992273446172734e-09,3839.7759177565563,5551.1881756114335,-1.454627842218593,34.83947579152533,3597.010100965329,6023.501326485588,3.52963999829726,33.42476612661148,2
13.0,1.482393545849011e-08,3597.010100965329,6023.501326485588,3.52963999829726,33.42476612661148,3621.152328140748,5385.057526404959,3.6821679975160873,-29.736212707406153,0
43.0,2.271485658630888e-09,3621.152328140748,5385.057526404959,3.6821679975160873,-29.736212707406153,3591.161031651507,5748.442506246187,-0.018922261884116002,-32.510811196430545,0
31.0,8.534132657230588e-09,3591.161031651507,5748.442506246187,-0.018922261884116002,-32.510811196430545,3837.7799996031085,5466.244843554557,-2.799963023353394,34.179293560396,0
67.0,1.0339010624602369e-08,3837.7799996031085,5466.244843554557,-2.799963023353394,34.179293560396,3838.3204635196685,5586.047444202313,-1.455280890691417,34.85511681378498,0
19.0,1.5614455023486612e-08,3838.3204635196685,5586.047444202313,-1.455280890691417,34.85511681378498,3600.5340912189067,6056.872591009757,3.5297741711737762,33.426036708602915,2
13.0,1.1006585875919842e-08,3600.5340912189067,6056.872591009757,3.5297741711737762,33.426036708602915,3592.4817568638414,5715.918921943277,1.395855300062042,-32.47500085859463,0
31.0,5.2506522953495966e-09,3592.4817568638414,5715.918921943277,1.395855300062042,-32.47500085859463,3835.297255664644,5500.443256585834,-1.430115743632062,34.18263287449464,0
67.0,4.212047764081082e-09,3835.297255664644,5500.443256585834,-1.430115743632062,34.18263287449464,3837.719667077831,5620.906986472478,-0.033830485952394004,34.868821636353836,0
19.0,2.7613247481668685e-09,3837.719667077831,5620.906986472478,-0.033830485952394004,34.868821636353836,3607.4186207390267,5503.313888608222,3.011402177875839,-35.7740592538767,2
55.0,2.089352502120188e-09,3607.4186207390267,5503.313888608222,3.011402177875839,-35.7740592538767,3593.8787867310652,5683.416594420118,1.39674276813872,-32.49564807506739,0
31.0,4.857771282030497e-09,3593.8787867310652,5683.416594420118,1.39674276813872,-32.49564807506739,3833.8640576661737,5534.699561529224,-1.432372632621381,34.23657704517028,0
67.0,8.817974596802489e-09,3833.8640576661737,5534.699561529224,-1.432372632621381,34.23657704517028,3837.6858339067435,5655.7785756575595,-0.033874555237741,34.91424350976642,0
19.0,4.0926477966821646e-09,3837.6858339067435,5655.7785756575595,-0.033874555237741,34.91424350976642,3595.2755080111883,5650.921446270314,1.3945205014386741,-32.443946360010145,2
31.0,2.492292972988986e-09,3595.2755080111883,5650.921446270314,1.3945205014386741,-32.443946360010145,0.0,0.0,0.0,0.0,0
37.0,3.4821076895831042e-09,3606.5953101555974,5591.6890194890375,3.568682225763543,-42.38847550720671,3587.6439736065745,5848.923665039186,-0.032622645566685,33.623909841893074,0
7.0,1.519102279698278e-08,3587.6439736065745,5848.923665039186,-0.032622645566685,33.623909841893074,3845.9907329690595,5446.737220675225,-2.850520818661387,34.79734204480685,0
19.0,2.9064078634619685e-09,3845.9907329690595,5446.737220675225,-2.850520818661387,34.79734204480685,3610.098910037126,5474.322001055437,3.521585636959962,-29.68275483531309,2
43.0,2.432926757973401e-09,3610.098910037126,5474.322001055437,3.521585636959962,-29.68275483531309,3593.9175322751307,5682.515167476551,1.540647574564527,-35.84363744902269,0
55.0,2.276968807185102e-08,3593.9175322751307,5682.515167476551,1.540647574564527,-35.84363744902269,3628.791380804706,5323.366561991694,3.92648351717333,-31.709240082886243,0
25.0,1.3750249829539692e-09,3628.791380804706,5323.366561991694,3.92648351717333,-31.709240082886243,3591.2178397484327,5846.045917776017,-0.01892171362302,-32.50986921533479,0
31.0,2.60366139401196e-08,3591.2178397484327,5846.045917776017,-0.01892171362302,-32.50986921533479,3846.1777939074314,5363.732533787158,-2.7996380904725333,34.17532708789984,0
67.0,3.4236920349467853e-09,3846.1777939074314,5363.732533787158,-2.7996380904725333,34.17532708789984,3843.141414454443,5481.519885758236,-2.856031150679697,34.86460866733506,0
19.0,1.2692713413265811e-08,3843.141414454443,5481.519885758236,-2.856031150679697,34.86460866733506,3595.461702778396,5646.589568012832,1.544326071238647,-35.92921880020955,2
55.0,6.247271159235236e-09,3595.461702778396,5646.589568012832,1.544326071238647,-35.92921880020955,3591.1989089689323,5813.520472246499,-0.018915161934942002,-32.49861260047277,0
31.0,5.774593094020345e-09,3591.1989089689323,5813.520472246499,-0.018915161934942002,-32.49861260047277,3588.9733794415497,5915.962115106851,1.429715398827129,33.580168276002304,0
7.0,8.27502507005666e-09,3588.9733794415497,5915.962115106851,1.429715398827129,33.580168276002304,3841.2308956569004,5516.340315653751,-1.455796562495477,34.86746755725468,0
19.0,1.6300366971345638e-08,3841.2308956569004,5516.340315653751,-1.455796562495477,34.86746755725468,3598.3752908906768,5610.744447111481,3.009543247829929,-35.751976028295026,2
55.0,3.787044913869584e-09,3598.3752908906768,5610.744447111481,3.009543247829929,-35.751976028295026,3614.510538630589,5438.694857934935,3.684696182570838,-29.75662965974841,0
49.0,2.26635951864253e-09,3614.510538630589,5438.694857934935,3.684696182570838,-29.75662965974841,3591.1799663171105,5780.974628585244,-0.018886212709154002,-32.44887421191383,0
31.0,1.2639325157124502e-08,3591.1799663171105,5780.974628585244,-0.018886212709154002,-32.44887421191383,3840.580075483238,5432.064172345649,-2.795552473554571,34.12545375070497,0
67.0,6.235398753249989e-09,3840.580075483238,5432.064172345649,-2.795552473554571,34.12545375070497,3591.009948725714,5949.414285476951,2.495957510397885,33.52083868887361,0
7.0,5.145354571295338e-09,3591.009948725714,5949.414285476951,2.495957510397885,33.52083868887361,3839.7759177565563,5551.1881756114335,-1.454627842218593,34.83947579152533,0
19.0,1.58573570787487e-08,3839.7759177565563,5551.1881756114335,-1.454627842218593,34.83947579152533,3618.192544133468,5408.959957491157,3.677331794210823,-29.69715681144789,2
49.0,1.312379390282913e-09,3618.192544133468,5408.959957491157,3.677331794210823,-29.69715681144789,3591.161031651507,5748.442506246187,-0.018922261884116002,-32.510811196430545,0
31.0,2.60102738269391e-09,3591.161031651507,5748.442506246187,-0.018922261884116002,-32.510811196430545,3837.7799996031085,5466.244843554557,-2.799963023353394,34.179293560396,0
67.0,6.009143427605781e-09,3837.7799996031085,5466.244843554557,-2.799963023353394,34.179293560396,3593.4988324878623,5982.84012336031,2.490196734097686,33.4434711646761,0
7.0,5.813826774026816e-08,3593.4988324878623,5982.84012336031,2.490196734097686,33.4434711646761,3838.3204635196685,5586.047444202313,-1.455280890691417,34.85511681378498,0
19.0,1.161072144851393e-08,3838.3204635196685,5586.047444202313,-1.455280890691417,34.85511681378498,3604.4033761879195,5539.133593471522,3.008923313999783,-35.74461150230839,2
55.0,2.9663933952733903e-09,3604.4033761879195,5539.133593471522,3.008923313999783,-35.74461150230839,3592.4817568638414,5715.918921943277,1.395855300062042,-32.47500085859463,0
31.0,8.335552059545282e-09,3592.4817568638414,5715.918921943277,1.395855300062042,-32.47500085859463,0.0,0.0,0.0,0.0,0
37.0,7.0553131458228445e-09,3606.5953101555974,5591.6890194890375,3.568682225763543,-42.38847550720671,3845.9907329690595,5446.737220675225,-2.850520818661387,34.79734204480685,0
19.0,4.0414497345774705e-09,3845.9907329690595,5446.737220675225,-2.850520818661387,34.79734204480685,3589.2780884634035,5923.118910254666,1.427552019012351,33.529356304413575,2
13.0,4.088964935556884e-09,3589.2780884634035,5923.118910254666,1.427552019012351,33.529356304413575,3610.098910037126,5474.322001055437,3.521585636959962,-29.68275483531309,0
43.0,4.342325414410496e-07,3610.098910037126,5474.322001055437,3.521585636959962,-29.68275483531309,4072.7678317930745,5116.900063332936,1.123132393869376,-0.8507021106879891,0
73.0,1.0546930866370282e-08,4072.7678317930745,5116.900063332936,1.123132393869376,-0.8507021106879891,3593.9175322751307,5682.515167476551,1.540647574564527,-35.84363744902269,0
55.0,1.573337082521729e-08,3593.9175322751307,5682.515167476551,1.540647574564527,-35.84363744902269,3820.9268254964754,5264.150046985087,1.547195721433989,-0.9509697670489571,0
61.0,4.168361390149366e-09,3820.9268254964754,5264.150046985087,1.547195721433989,-0.9509697670489571,3607.838553791104,5498.325278983764,2.5075054308081,-29.787999929129718,0
49.0,1.799263255e-06,3607.838553791104,5498.325278983764,2.5075054308081,-29.787999929129718,3591.2178397484327,5846.045917776017,-0.01892171362302,-32.50986921533479,0
31.0,1.318043107249941e-08,3591.2178397484327,5846.045917776017,-0.01892171362302,-32.50986921533479,3610.154151016642,5549.417438796511,3.563022295317122,-42.32124737986035,0
37.0,2.5286676162030617e-07,3610.154151016642,5549.417438796511,3.563022295317122,-42.32124737986035,3843.141414454443,5481.519885758236,-2.856031150679697,34.86460866733506,0
19.0,6.556995318845057e-09,3843.141414454443,5481.519885758236,-2.856031150679697,34.86460866733506,3591.545714527413,5956.609647953656,2.4991196108311398,33.5633058615431,2
13.0,7.1221791546518545e-09,3591.545714527413,5956.609647953656,2.4991196108311398,33.5633058615431,3613.784137790173,5444.561078573432,3.6743479235138112,-29.673059862632776,0
43.0,2.9147436234774213e-08,3613.784137790173,5444.561078573432,3.6743479235138112,-29.673059862632776,3595.461702778396,5646.589568012832,1.544326071238647,-35.92921880020955,0
55.0,2.4541542498501258e-08,3595.461702778396,5646.589568012832,1.544326071238647,-35.92921880020955,3633.600052344236,5291.739545522396,4.9591857131091714,-31.499278879470424,0
25.0,1.770358415491852e-08,3633.600052344236,5291.739545522396,4.9591857131091714,-31.499278879470424,3610.822330233589,5468.47985130742,3.683862776524176,-29.749899293403946,0
49.0,8.891634147419676e-09,3610.822330233589,5468.47985130742,3.683862776524176,-29.749899293403946,3591.1989089689323,5813.520472246499,-0.018915161934942002,-32.49861260047277,0
31.0,9.48016854257598e-09,3591.1989089689323,5813.520472246499,-0.018915161934942002,-32.49861260047277,3613.714526582201,5507.1276290265305,3.565681176120923,-42.35282931871016,0
37.0,1.0787707781313209e-08,3613.714526582201,5507.1276290265305,3.565681176120923,-42.35282931871016,3588.9733794415497,5915.962115106851,1.429715398827129,33.580168276002304,0
7.0,1.3311046280314911e-09,3588.9733794415497,5915.962115106851,1.429715398827129,33.580168276002304,3841.2308956569004,5516.340315653751,-1.455796562495477,34.86746755725468,0
19.0,1.600587127267091e-08,3841.2308956569004,5516.340315653751,-1.455796562495477,34.86746755725468,3617.4680191711504,5414.811029035374,3.679982838791757,-29.718565944753852,2
43.0,2.5715676888984265e-09,3617.4680191711504,5414.811029035374,3.679982838791757,-29.718565944753852,4079.328666900558,5112.354171930369,5.18567164082695,-3.567695528424609,0
